,id,age,gender,assigned,hhold,htype,wp,urban,long,lat,geometry
1788,12071001923i1620,74.0,f,1.0,12071001923h1135,8.0,,True,-81.97170405142339,26.506899247346283,POINT (-81.97170405142339 26.506899247346283)
1789,12071001923i23,77.0,f,1.0,12071001923h116,0.0,,True,-81.9716981069155,26.50632151853233,POINT (-81.9716981069155 26.50632151853233)
1790,12071001923i673,61.0,m,1.0,12071001923h805,4.0,12071001919w424,True,-81.97170008841391,26.50651409483007,POINT (-81.97170008841391 26.50651409483007)
1791,12071001923i1169,66.0,m,1.0,12071001923h116,0.0,,True,-81.9716981069155,26.50632151853233,POINT (-81.9716981069155 26.50632151853233)
1792,12071001923i1547,71.0,f,1.0,12071001923h1101,8.0,,True,-81.97167676883512,26.505360529107097,POINT (-81.97167676883512 26.505360529107097)
1793,12071001923i681,31.0,m,1.0,12071001923h795,4.0,,True,-81.97169216163738,26.50574378986091,POINT (-81.97169216163738 26.50574378986091)
1794,12071001923i914,45.0,m,1.0,12071001923h135,0.0,12021010411w22,True,-81.97169414377461,26.50593636623527,POINT (-81.97169414377461 26.50593636623527)
1795,12071001923i1355,57.0,f,1.0,12071001923h135,0.0,12099007848w140,True,-81.97169414377461,26.50593636623527,POINT (-81.97169414377461 26.50593636623527)
1796,12071001923i394,9.0,m,1.0,12071001923h638,1.0,12071001917s0,True,-81.97120159596693,26.50596635167511,POINT (-81.97120159596693 26.50596635167511)
1797,12071001923i334,0.0,f,1.0,12071001923h733,3.0,12071001917d0,True,-81.97169612542612,26.506128942308155,POINT (-81.97169612542612 26.506128942308155)
1798,12071001923i315,10.0,f,1.0,12071001923h638,1.0,12071001917s0,True,-81.97120159596693,26.50596635167511,POINT (-81.97120159596693 26.50596635167511)
1799,12071001923i874,54.0,f,1.0,12071001923h541,0.0,,True,-81.97168958030038,26.505550990202128,POINT (-81.97168958030038 26.505550990202128)
1800,12071001923i486,46.0,f,1.0,12071001923h417,0.0,12071010109w21,True,-81.97114686431715,26.506827133278072,POINT (-81.97114686431715 26.506827133278072)
1801,12071001923i516,32.0,f,1.0,12071001923h1211,10.0,,True,-81.97170207049803,26.50670667101049,POINT (-81.97170207049803 26.50670667101049)
1802,12071001923i671,56.0,f,1.0,12071001923h1207,10.0,12071010702w79,True,-81.97114017434866,26.506625651736364,POINT (-81.97114017434866 26.506625651736364)
1803,12071001923i902,25.0,m,1.0,12071001923h1211,10.0,,True,-81.97170207049803,26.50670667101049,POINT (-81.97170207049803 26.50670667101049)
1804,12071001923i1066,49.0,f,1.0,12071001923h1207,10.0,,True,-81.97114017434866,26.506625651736364,POINT (-81.97114017434866 26.506625651736364)
1805,12071001923i1285,82.0,m,1.0,12071001923h867,5.0,,True,-81.9716875529807,26.505107982969143,POINT (-81.9716875529807 26.505107982969143)
1806,12071001923i1460,84.0,m,1.0,12071001923h889,5.0,12071001206w856,True,-81.97076418887109,26.505706086965738,POINT (-81.97076418887109 26.505706086965738)
1807,12071001923i1470,72.0,m,1.0,12071001923h827,5.0,,True,-81.97139163308977,26.50504952485301,POINT (-81.97139163308977 26.50504952485301)
1808,12071001923i1608,21.0,m,1.0,12071001923h733,3.0,,True,-81.97169612542612,26.506128942308155,POINT (-81.97169612542612 26.506128942308155)
1809,12071001923i1682,33.0,f,1.0,12071001923h733,3.0,,True,-81.97169612542612,26.506128942308155,POINT (-81.97169612542612 26.506128942308155)
1810,12071001923i1799,6.0,f,1.0,12071001923h638,1.0,12071001917s0,True,-81.97120159596693,26.50596635167511,POINT (-81.97120159596693 26.50596635167511)
1811,12071001923i1889,1.0,m,1.0,12071001923h733,3.0,12071001917d0,True,-81.97169612542612,26.506128942308155,POINT (-81.97169612542612 26.506128942308155)
1812,12071001923i1938,63.0,f,1.0,12071001923h638,1.0,12103024505w1679,True,-81.97120159596693,26.50596635167511,POINT (-81.97120159596693 26.50596635167511)
1813,12071001923i1944,41.0,m,1.0,12071001923h127,0.0,,True,-81.97116312605866,26.505700280376715,POINT (-81.97116312605866 26.505700280376715)
1814,12071001923i1989,66.0,m,1.0,12071001923h638,1.0,,True,-81.97120159596693,26.50596635167511,POINT (-81.97120159596693 26.50596635167511)
1815,12071001923i2091,51.0,f,1.0,12071001923h127,0.0,,True,-81.97116312605866,26.505700280376715,POINT (-81.97116312605866 26.505700280376715)
1816,12071001923i2174,37.0,f,1.0,12071001923h1211,10.0,12071010404w220,True,-81.97170207049803,26.50670667101049,POINT (-81.97170207049803 26.50670667101049)
1817,12071001923i2224,42.0,m,1.0,12071001923h541,0.0,,True,-81.97168958030038,26.505550990202128,POINT (-81.97168958030038 26.505550990202128)
1818,12071001923i2325,33.0,m,1.0,12071001923h417,0.0,12071000800w1340,True,-81.97114686431715,26.506827133278072,POINT (-81.97114686431715 26.506827133278072)
1819,12071001922i2204,72.0,f,1.0,12071001922h482,0.0,12071010309w212,True,-81.96825429766423,26.50673948932564,POINT (-81.96825429766423 26.50673948932564)
1820,12071001922i384,40.0,m,1.0,12071001922h430,0.0,,True,-81.9697895528167,26.507325733086965,POINT (-81.9697895528167 26.507325733086965)
1821,12071001922i1495,70.0,f,1.0,12071001922h1054,8.0,,True,-81.96736521686255,26.507063319411472,POINT (-81.96736521686255 26.507063319411472)
1822,12071001922i1504,38.0,m,1.0,12071001922h601,2.0,12071001922w98,True,-81.96977096875533,26.50754192090082,POINT (-81.96977096875533 26.50754192090082)
1823,12071001922i1563,50.0,f,1.0,12071001922h430,0.0,,True,-81.9697895528167,26.507325733086965,POINT (-81.9697895528167 26.507325733086965)
1824,12071001922i1750,63.0,m,1.0,12071001922h312,0.0,,True,-81.96751288995667,26.507269704722127,POINT (-81.96751288995667 26.507269704722127)
1825,12071001922i2015,33.0,f,1.0,12071001922h601,2.0,,True,-81.96977096875533,26.50754192090082,POINT (-81.96977096875533 26.50754192090082)
1826,12071001922i2215,69.0,f,1.0,12071001922h312,0.0,,True,-81.96751288995667,26.507269704722127,POINT (-81.96751288995667 26.507269704722127)
1827,12071001922i259,78.0,m,1.0,12071001922h907,5.0,12055960601w11,True,-81.96950983597527,26.50835798321963,POINT (-81.96950983597527 26.50835798321963)
1828,12071001922i141,76.0,f,1.0,12071001922h429,0.0,,True,-81.96937853652749,26.507970853635182,POINT (-81.96937853652749 26.507970853635182)
1829,12071001922i876,68.0,f,1.0,12071001922h1065,8.0,,True,-81.96752921611653,26.5077819129258,POINT (-81.96752921611653 26.5077819129258)
1830,12071001922i1385,71.0,f,1.0,12071001922h432,0.0,12115001702w331,True,-81.96957771027355,26.50797194329493,POINT (-81.96957771027355 26.50797194329493)
1831,12071001922i1795,70.0,m,1.0,12071001922h429,0.0,12071050502w194,True,-81.96937853652749,26.507970853635182,POINT (-81.96937853652749 26.507970853635182)
1832,12071001922i1809,49.0,m,1.0,12071001922h1,0.0,,True,-81.96749226279783,26.507519953653613,POINT (-81.96749226279783 26.507519953653613)
1833,12071001922i2077,69.0,m,1.0,12071001922h432,0.0,,True,-81.96957771027355,26.50797194329493,POINT (-81.96957771027355 26.50797194329493)
1834,12071001922i2145,54.0,f,1.0,12071001922h1025,7.0,,True,-81.96823443495222,26.507750582603705,POINT (-81.96823443495222 26.507750582603705)
1835,12071001922i152,54.0,f,1.0,12071001922h1328,10.0,,True,-81.96886961779568,26.50879423494555,POINT (-81.96886961779568 26.50879423494555)
1836,12071001922i463,59.0,m,1.0,12071001922h1328,10.0,12071001919w384,True,-81.96886961779568,26.50879423494555,POINT (-81.96886961779568 26.50879423494555)
1837,12071001922i697,88.0,f,1.0,12071001922h1112,8.0,,True,-81.9682475551808,26.509013505641253,POINT (-81.9682475551808 26.509013505641253)
1838,12071001922i707,17.0,f,1.0,12071001922h1199,9.0,12071001711s2,True,-81.96871942852805,26.508822598924336,POINT (-81.96871942852805 26.508822598924336)
1839,12071001922i977,89.0,f,1.0,12071001922h1107,8.0,,True,-81.96740938878585,26.50802639220249,POINT (-81.96740938878585 26.50802639220249)
1840,12071001922i1646,55.0,f,1.0,12071001922h1199,9.0,,True,-81.96871942852805,26.508822598924336,POINT (-81.96871942852805 26.508822598924336)
1841,12071001922i2148,40.0,m,1.0,12071001922h743,4.0,,True,-81.96917450738597,26.508747184727,POINT (-81.96917450738597 26.508747184727)
1842,12071001922i729,74.0,f,1.0,12071001922h118,0.0,,True,-81.96831859959434,26.508038704457167,POINT (-81.96831859959434 26.508038704457167)
1843,12071001922i1131,75.0,m,1.0,12071001922h338,0.0,,True,-81.96848888173851,26.508825243560963,POINT (-81.96848888173851 26.508825243560963)
1844,12071001922i1502,63.0,m,1.0,12071001922h118,0.0,,True,-81.96831859959434,26.508038704457167,POINT (-81.96831859959434 26.508038704457167)
1845,12071001922i1908,73.0,f,1.0,12071001922h338,0.0,,True,-81.96848888173851,26.508825243560963,POINT (-81.96848888173851 26.508825243560963)
1846,12071001922i9,61.0,f,1.0,12071001922h1277,10.0,12071020201w126,True,-81.96744934857202,26.508876912663887,POINT (-81.96744934857202 26.508876912663887)
1847,12071001922i633,58.0,f,1.0,12071001922h996,7.0,,True,-81.96760776506564,26.509299032761422,POINT (-81.96760776506564 26.509299032761422)
1848,12071001922i1138,70.0,m,1.0,12071001922h1277,10.0,12071001203w521,True,-81.96744934857202,26.508876912663887,POINT (-81.96744934857202 26.508876912663887)
1849,12071001922i2337,51.0,m,1.0,12071001922h1277,10.0,12071080204w195,True,-81.96744934857202,26.508876912663887,POINT (-81.96744934857202 26.508876912663887)
1850,12071001922i2408,49.0,f,1.0,12071001922h1328,10.0,,True,-81.96886961779568,26.50879423494555,POINT (-81.96886961779568 26.50879423494555)
1851,12071001922i2425,55.0,f,1.0,12071001922h1,0.0,,True,-81.96749226279783,26.507519953653613,POINT (-81.96749226279783 26.507519953653613)
1852,12071001922i2566,69.0,m,1.0,12071001922h482,0.0,,True,-81.96825429766423,26.50673948932564,POINT (-81.96825429766423 26.50673948932564)
1853,12071001922i490,67.0,m,1.0,12071001922h298,0.0,,True,-81.96682813791129,26.50706622914384,POINT (-81.96682813791129 26.50706622914384)
1854,12071001922i671,35.0,m,1.0,12071001922h1237,10.0,,True,-81.96708648501053,26.507036307974488,POINT (-81.96708648501053 26.507036307974488)
1855,12071001922i745,80.0,m,1.0,12071001922h48,0.0,12115001102w45,True,-81.9694964459071,26.50557873056733,POINT (-81.9694964459071 26.50557873056733)
1856,12071001922i12,77.0,f,1.0,12071001922h52,0.0,,True,-81.96970984514365,26.50557192262253,POINT (-81.96970984514365 26.50557192262253)
1857,12071001922i628,77.0,m,1.0,12071001922h1336,10.0,12071080204w225,True,-81.96658355454458,26.507084372849725,POINT (-81.96658355454458 26.507084372849725)
1858,12071001922i658,66.0,f,1.0,12071001922h1063,8.0,12071020502w215,True,-81.9666224781347,26.506796948256785,POINT (-81.9666224781347 26.506796948256785)
1859,12071001922i702,63.0,f,1.0,12071001922h398,0.0,12099000204w1160,True,-81.96932792249693,26.508747587752808,POINT (-81.96932792249693 26.508747587752808)
1860,12071001922i887,78.0,f,1.0,12071001922h1336,10.0,,True,-81.96658355454458,26.507084372849725,POINT (-81.96658355454458 26.507084372849725)
1861,12071001922i170,62.0,m,1.0,12071001922h649,2.0,,True,-81.96609438155086,26.50707952408291,POINT (-81.96609438155086 26.50707952408291)
1862,12071001922i1,74.0,f,1.0,12071001922h178,0.0,12071050317w443,True,-81.96661880780978,26.50801705272846,POINT (-81.96661880780978 26.50801705272846)
1863,12071001922i408,29.0,m,1.0,12071001922h1273,10.0,12057012103w5734,True,-81.96686237747002,26.508043021514982,POINT (-81.96686237747002 26.508043021514982)
1864,12071001922i477,35.0,f,1.0,12071001922h1273,10.0,12071000700w2310,True,-81.96686237747002,26.508043021514982,POINT (-81.96686237747002 26.508043021514982)
1865,12071001922i185,21.0,m,1.0,12071001922h275,0.0,12071001923w32,True,-81.96710273267063,26.509812681463185,POINT (-81.96710273267063 26.509812681463185)
1866,12071001922i647,72.0,f,1.0,12071001922h1043,8.0,,True,-81.96690167882153,26.50906231331605,POINT (-81.96690167882153 26.50906231331605)
1867,12071001922i30,69.0,f,1.0,12071001922h225,0.0,,True,-81.9666582576293,26.509062787139776,POINT (-81.9666582576293 26.509062787139776)
1868,12071001922i819,81.0,f,1.0,12071001922h1125,8.0,12071080202w241,True,-81.96641430666314,26.50906526634593,POINT (-81.96641430666314 26.50906526634593)
1869,12071001922i137,74.0,m,1.0,12071001922h337,0.0,12011090602w1466,True,-81.96617190115883,26.50906760623141,POINT (-81.96617190115883 26.50906760623141)
1870,12071001922i253,38.0,m,1.0,12071001922h748,4.0,12071001919w391,True,-81.96568550469966,26.509074517268587,POINT (-81.96568550469966 26.509074517268587)
1871,12071001922i660,32.0,f,1.0,12071001922h149,0.0,12071001922w105,True,-81.96592919372792,26.509071434326263,POINT (-81.96592919372792 26.509071434326263)
1872,12071001922i934,33.0,f,1.0,12071001922h384,0.0,12071001922w69,True,-81.96614817122736,26.507568360942468,POINT (-81.96614817122736 26.507568360942468)
1873,12071001922i940,56.0,m,1.0,12071001922h594,2.0,12015010302w81,True,-81.9665612033414,26.50682861198748,POINT (-81.9665612033414 26.506828611987476)
1874,12071001922i942,55.0,f,1.0,12071001922h955,7.0,,True,-81.96686076410221,26.50981197837317,POINT (-81.96686076410221 26.50981197837317)
1875,12071001922i976,38.0,m,1.0,12071001922h384,0.0,12071001204w179,True,-81.96614817122736,26.507568360942468,POINT (-81.96614817122736 26.507568360942468)
1876,12071001922i992,83.0,f,1.0,12071001922h1110,8.0,,True,-81.96711702411893,26.50806464325873,POINT (-81.96711702411893 26.50806464325873)
1877,12071001922i1158,76.0,f,1.0,12071001922h1273,10.0,,True,-81.96686237747002,26.508043021514982,POINT (-81.96686237747002 26.508043021514982)
1878,12071001922i1265,74.0,m,1.0,12071001922h225,0.0,,True,-81.9666582576293,26.509062787139776,POINT (-81.9666582576293 26.509062787139776)
1879,12071001922i1266,24.0,m,1.0,12071001922h149,0.0,,True,-81.96592919372792,26.509071434326263,POINT (-81.96592919372792 26.509071434326263)
1880,12071001922i1281,66.0,m,1.0,12071001922h178,0.0,12057013208w184,True,-81.96661880780978,26.50801705272846,POINT (-81.96661880780978 26.50801705272846)
1881,12071001922i1294,26.0,f,1.0,12071001922h275,0.0,,True,-81.96710273267063,26.509812681463185,POINT (-81.96710273267063 26.509812681463185)
1882,12071001922i1298,26.0,f,1.0,12071001922h487,0.0,12071001001w88,True,-81.96613141549922,26.508040433317785,POINT (-81.96613141549922 26.508040433317785)
1883,12071001922i1365,78.0,f,1.0,12071001922h1268,10.0,,True,-81.96637495077462,26.50801480959952,POINT (-81.96637495077462 26.50801480959952)
1884,12071001922i1527,28.0,f,1.0,12071001922h1029,7.0,,True,-81.96662950047478,26.5083591133368,POINT (-81.96662950047478 26.5083591133368)
1885,12071001922i1528,63.0,f,1.0,12071001922h25,0.0,,True,-81.96758360103198,26.50957288446364,POINT (-81.96758360103198 26.50957288446364)
1886,12071001922i1544,35.0,m,1.0,12071001922h292,0.0,,True,-81.96633912802042,26.507076972480696,POINT (-81.96633912802042 26.507076972480696)
1887,12071001922i1778,77.0,f,1.0,12071001922h337,0.0,12011040402w1609,True,-81.96617190115883,26.50906760623141,POINT (-81.96617190115883 26.50906760623141)
1888,12071001922i1807,29.0,f,1.0,12071001922h986,7.0,,True,-81.96714563048724,26.50906341187166,POINT (-81.96714563048724 26.50906341187166)
1889,12071001922i1907,25.0,m,1.0,12071001922h1237,10.0,12071060102w329,True,-81.96708648501053,26.507036307974488,POINT (-81.96708648501053 26.507036307974488)
1890,12071001922i1920,57.0,f,1.0,12071001922h594,2.0,12071010303w324,True,-81.9665612033414,26.50682861198748,POINT (-81.9665612033414 26.506828611987476)
1891,12071001922i1932,20.0,m,1.0,12071001922h487,0.0,12071010203w349,True,-81.96613141549922,26.508040433317785,POINT (-81.96613141549922 26.508040433317785)
1892,12071001922i1957,63.0,m,1.0,12071001922h25,0.0,,True,-81.96758360103198,26.50957288446364,POINT (-81.96758360103198 26.50957288446364)
1893,12071001922i2020,34.0,m,1.0,12071001922h1237,10.0,12071000700w1537,True,-81.96708648501053,26.507036307974488,POINT (-81.96708648501053 26.507036307974488)
1894,12071001922i2082,35.0,f,1.0,12071001922h292,0.0,12071001103w483,True,-81.96633912802042,26.507076972480696,POINT (-81.96633912802042 26.507076972480696)
1895,12071001922i2127,77.0,m,1.0,12071001922h1268,10.0,12021010213w352,True,-81.96637495077462,26.50801480959952,POINT (-81.96637495077462 26.50801480959952)
1896,12071001922i2163,82.0,m,1.0,12071001922h52,0.0,,True,-81.96970984514365,26.50557192262253,POINT (-81.96970984514365 26.50557192262253)
1897,12071001922i2274,63.0,f,1.0,12071001922h1268,10.0,,True,-81.96637495077462,26.50801480959952,POINT (-81.96637495077462 26.50801480959952)
1898,12071001922i2278,60.0,f,1.0,12071001922h937,7.0,,True,-81.96659755949241,26.509812189070992,POINT (-81.96659755949241 26.509812189070992)
1899,12071001922i2472,57.0,m,1.0,12071001922h398,0.0,12071010420w87,True,-81.96932792249693,26.508747587752808,POINT (-81.96932792249693 26.508747587752808)
1900,12071001922i2512,70.0,f,1.0,12071001922h298,0.0,,True,-81.96682813791129,26.50706622914384,POINT (-81.96682813791129 26.50706622914384)
1901,12071001922i2534,56.0,m,1.0,12071001922h649,2.0,,True,-81.96609438155086,26.50707952408291,POINT (-81.96609438155086 26.50707952408291)
1902,12071001922i2552,85.0,f,1.0,12071001922h48,0.0,12071001919w402,True,-81.9694964459071,26.50557873056733,POINT (-81.9694964459071 26.50557873056733)
1903,12071001922i2579,64.0,f,1.0,12071001922h649,2.0,,True,-81.96609438155086,26.50707952408291,POINT (-81.96609438155086 26.50707952408291)
1904,12071001922i620,27.0,m,1.0,12071001922h533,1.0,,True,-81.96360315660056,26.505235074275827,POINT (-81.96360315660056 26.505235074275827)
1905,12071001922i666,6.0,f,1.0,12071001922h533,1.0,12071001917s0,True,-81.96360315660056,26.505235074275827,POINT (-81.96360315660056 26.505235074275827)
1906,12071001922i694,31.0,m,1.0,12071001922h805,4.0,12071010602w143,True,-81.96293402175846,26.506060064804064,POINT (-81.96293402175846 26.506060064804064)
1907,12071001922i823,84.0,m,1.0,12071001922h385,0.0,,True,-81.9635888938471,26.505782514308656,POINT (-81.9635888938471 26.505782514308656)
1908,12071001922i870,3.0,m,1.0,12071001922h533,1.0,12071001917d0,True,-81.96360315660056,26.505235074275827,POINT (-81.96360315660056 26.505235074275827)
1909,12071001922i1296,86.0,f,1.0,12071001922h385,0.0,12071001922w89,True,-81.9635888938471,26.505782514308656,POINT (-81.9635888938471 26.505782514308656)
1910,12071001922i1394,36.0,f,1.0,12071001922h533,1.0,12071001912w36,True,-81.96360315660056,26.505235074275827,POINT (-81.96360315660056 26.505235074275827)
1911,12071001922i1499,3.0,m,1.0,12071001922h533,1.0,12071001917d0,True,-81.96360315660056,26.505235074275827,POINT (-81.96360315660056 26.505235074275827)
1912,12071001922i458,23.0,m,1.0,12071001922h703,4.0,,True,-81.96606777303406,26.50757841191432,POINT (-81.96606777303406 26.50757841191432)
1913,12071001922i558,58.0,m,1.0,12071001922h713,4.0,,True,-81.96586787256715,26.50580917309851,POINT (-81.96586787256715 26.50580917309851)
1914,12071001922i756,54.0,f,1.0,12071001922h548,1.0,12071001104w311,True,-81.96584991191355,26.50710842285102,POINT (-81.96584991191355 26.50710842285102)
1915,12071001922i1276,79.0,m,1.0,12071001922h393,0.0,,True,-81.96535941230614,26.50712041422361,POINT (-81.96535941230614 26.50712041422361)
1916,12071001922i1292,56.0,f,1.0,12071001922h984,7.0,12071001602w799,True,-81.96556468291921,26.506895,POINT (-81.96556468291921 26.506895)
1917,12071001922i1368,12.0,f,1.0,12071001922h548,1.0,12071001921s0,True,-81.96584991191355,26.50710842285102,POINT (-81.96584991191355 26.50710842285102)
1918,12071001922i922,21.0,m,1.0,12071001922h730,4.0,12081000809w29,True,-81.96425917166752,26.50690105431335,POINT (-81.96425917166752 26.50690105431335)
1919,12071001922i1102,56.0,f,1.0,12071001922h282,0.0,,True,-81.96484940623583,26.507140704166886,POINT (-81.96484940623583 26.507140704166886)
1920,12071001922i1320,60.0,f,1.0,12071001922h463,0.0,,True,-81.96471367644298,26.507337701086275,POINT (-81.96471367644298 26.507337701086275)
1921,12071001922i1387,56.0,m,1.0,12071001922h282,0.0,12071001711w56,True,-81.96484940623583,26.507140704166886,POINT (-81.96484940623583 26.507140704166886)
1922,12071001922i37,62.0,f,1.0,12071001922h159,0.0,,True,-81.96411455408729,26.507481963672543,POINT (-81.96411455408729 26.507481963672543)
1923,12071001922i967,60.0,m,1.0,12071001922h159,0.0,12051000403w9,True,-81.96411455408729,26.507481963672543,POINT (-81.96411455408729 26.507481963672543)
1924,12071001922i1650,62.0,m,1.0,12071001922h1240,10.0,,True,-81.9650978003108,26.507076078440708,POINT (-81.9650978003108 26.507076078440708)
1925,12071001922i1683,86.0,m,1.0,12071001922h1240,10.0,,True,-81.9650978003108,26.507076078440708,POINT (-81.9650978003108 26.507076078440708)
1926,12071001922i1700,86.0,f,1.0,12071001922h393,0.0,12071070202w101,True,-81.96535941230614,26.50712041422361,POINT (-81.96535941230614 26.50712041422361)
1927,12071001922i1775,65.0,m,1.0,12071001922h912,5.0,12021010210w266,True,-81.96303719662107,26.50688540853147,POINT (-81.96303719662107 26.50688540853147)
1928,12071001922i1782,16.0,f,1.0,12071001922h548,1.0,12071001711s2,True,-81.96584991191355,26.50710842285102,POINT (-81.96584991191355 26.50710842285102)
1929,12071001922i1817,8.0,f,1.0,12071001922h533,1.0,12071001917s0,True,-81.96360315660056,26.505235074275827,POINT (-81.96360315660056 26.505235074275827)
1930,12071001922i1883,4.0,m,1.0,12071001922h533,1.0,12071001917d0,True,-81.96360315660056,26.505235074275827,POINT (-81.96360315660056 26.505235074275827)
1931,12071001922i2029,58.0,m,1.0,12071001922h548,1.0,12071040131w503,True,-81.96584991191355,26.50710842285102,POINT (-81.96584991191355 26.50710842285102)
1932,12071001922i2129,62.0,f,1.0,12071001922h1022,7.0,,True,-81.96560542025225,26.5071266618489,POINT (-81.96560542025225 26.5071266618489)
1933,12071001922i2248,4.0,f,1.0,12071001922h548,1.0,12071001917d0,True,-81.96584991191355,26.50710842285102,POINT (-81.96584991191355 26.50710842285102)
1934,12071001922i2314,62.0,m,1.0,12071001922h761,4.0,,True,-81.9641318546515,26.50721779344223,POINT (-81.9641318546515 26.50721779344223)
1935,12071001922i2423,62.0,f,1.0,12071001922h1240,10.0,,True,-81.9650978003108,26.507076078440708,POINT (-81.9650978003108 26.507076078440708)
1936,12071001922i2551,48.0,m,1.0,12071001922h463,0.0,,True,-81.96471367644298,26.507337701086275,POINT (-81.96471367644298 26.507337701086275)
1937,12071001922i521,77.0,m,1.0,12071001922h44,0.0,,True,-81.96219842704274,26.50758432350238,POINT (-81.96219842704274 26.50758432350238)
1938,12071001922i1401,77.0,f,1.0,12071001922h44,0.0,12071080100w115,True,-81.96219842704274,26.50758432350238,POINT (-81.96219842704274 26.50758432350238)
1939,12071001922i2330,63.0,f,1.0,12071001922h953,7.0,12071000700w2064,True,-81.96158307895584,26.507603083715946,POINT (-81.96158307895584 26.507603083715946)
1940,12071001922i370,52.0,m,1.0,12071001922h110,0.0,,True,-81.96178310463881,26.508958637554176,POINT (-81.96178310463881 26.508958637554176)
1941,12071001922i405,64.0,f,1.0,12071001922h530,1.0,,True,-81.96139044002162,26.508877893332485,POINT (-81.96139044002162 26.508877893332485)
1942,12071001922i706,68.0,f,1.0,12071001922h1228,10.0,12115001505w212,True,-81.96203293186868,26.50881490618606,POINT (-81.96203293186868 26.50881490618606)
1943,12071001922i1535,78.0,f,1.0,12071001922h1075,8.0,,True,-81.96211047399628,26.50944859848096,POINT (-81.96211047399628 26.50944859848096)
1944,12071001922i1547,10.0,m,1.0,12071001922h530,1.0,12071001917s0,True,-81.96139044002162,26.508877893332485,POINT (-81.96139044002162 26.508877893332485)
1945,12071001922i1777,72.0,m,1.0,12071001922h840,5.0,,True,-81.96188573459698,26.50827786876254,POINT (-81.96188573459698 26.50827786876254)
1946,12071001922i1946,66.0,m,1.0,12071001922h530,1.0,,True,-81.96139044002162,26.508877893332485,POINT (-81.96139044002162 26.508877893332485)
1947,12071001922i2013,31.0,m,1.0,12071001922h793,4.0,,True,-81.96134302663279,26.50973482149986,POINT (-81.96134302663279 26.50973482149986)
1948,12071001922i2014,54.0,f,1.0,12071001922h1228,10.0,,True,-81.96203293186868,26.50881490618606,POINT (-81.96203293186868 26.50881490618606)
1949,12071001922i2081,50.0,f,1.0,12071001922h110,0.0,12071001001w134,True,-81.96178310463881,26.508958637554176,POINT (-81.96178310463881 26.508958637554176)
1950,12071001922i2435,69.0,m,1.0,12071001922h882,5.0,12057005101w20642,True,-81.96199641434428,26.50923841950964,POINT (-81.96199641434428 26.50923841950964)
1951,12071001922i62,22.0,f,1.0,12071001922h1276,10.0,12099004007w188,True,-81.9614471619961,26.509964382596536,POINT (-81.9614471619961 26.509964382596536)
1952,12071001922i2116,68.0,f,1.0,12071001922h1145,8.0,,True,-81.96192660345802,26.50969169810581,POINT (-81.96192660345802 26.50969169810581)
1953,12071001922i2445,68.0,f,1.0,12071001922h1076,8.0,12021000101w247,True,-81.9620022346493,26.510076367809933,POINT (-81.9620022346493 26.510076367809933)
1954,12071001922i2585,19.0,m,1.0,12071001922h1276,10.0,,True,-81.9614471619961,26.509964382596536,POINT (-81.9614471619961 26.509964382596536)
1955,12071001922i476,81.0,m,1.0,12071001922h557,1.0,,True,-81.96487247221764,26.50800637501394,POINT (-81.96487247221764 26.50800637501394)
1956,12071001922i496,71.0,m,1.0,12071001922h571,1.0,12115000503w178,True,-81.96449029055685,26.508336162709263,POINT (-81.96449029055685 26.508336162709263)
1957,12071001922i520,12.0,m,1.0,12071001922h557,1.0,12071001921s0,True,-81.96487247221764,26.50800637501394,POINT (-81.96487247221764 26.50800637501394)
1958,12071001922i966,11.0,m,1.0,12071001922h571,1.0,12071001917s0,True,-81.96449029055685,26.508336162709263,POINT (-81.96449029055685 26.508336162709263)
1959,12071001922i1353,88.0,f,1.0,12071001922h557,1.0,,True,-81.96487247221764,26.50800637501394,POINT (-81.96487247221764 26.50800637501394)
1960,12071001922i1485,18.0,f,1.0,12071001922h557,1.0,,True,-81.96487247221764,26.50800637501394,POINT (-81.96487247221764 26.50800637501394)
1961,12071001922i1575,70.0,f,1.0,12071001922h571,1.0,,True,-81.96449029055685,26.508336162709263,POINT (-81.96449029055685 26.508336162709263)
1962,12071001922i1880,10.0,f,1.0,12071001922h571,1.0,12071001917s0,True,-81.96449029055685,26.508336162709263,POINT (-81.96449029055685 26.508336162709263)
1963,12071001922i1889,9.0,m,1.0,12071001922h571,1.0,12071001917s0,True,-81.96449029055685,26.508336162709263,POINT (-81.96449029055685 26.508336162709263)
1964,12071001922i2277,10.0,f,1.0,12071001922h557,1.0,12071001917s0,True,-81.96487247221764,26.50800637501394,POINT (-81.96487247221764 26.50800637501394)
1965,12071001922i291,52.0,f,1.0,12071001922h965,7.0,12071001710w7,True,-81.96437277869319,26.50796350180125,POINT (-81.96437277869319 26.507963501801246)
1966,12071001922i624,57.0,m,1.0,12071001922h1284,10.0,,True,-81.9647321116481,26.50780179893747,POINT (-81.9647321116481 26.50780179893747)
1967,12071001922i815,38.0,m,1.0,12071001922h208,0.0,,True,-81.96297683018567,26.50578524776377,POINT (-81.96297683018567 26.50578524776377)
1968,12071001922i1542,75.0,f,1.0,12071001922h1061,8.0,,True,-81.96414593190728,26.507752243057737,POINT (-81.96414593190728 26.507752243057737)
1969,12071001922i1746,47.0,m,1.0,12071001922h2,0.0,12021011208w179,True,-81.96475292823368,26.50756710959432,POINT (-81.96475292823368 26.50756710959432)
